Country,Sub-sector,Name of the Plant,,Location,Status ( Whether Operational or Not),Capacity ( in MW),Operator,Owner,Latitude,Longitude,Link
,,Komsilga power plant - 01 Feb,"Ougadougou, Burkina Faso","Ougadougou, Burkina Faso",operating,55,,Société Nationale d'électricité du Burkina,12.433618,-1.486981,Kossodo power plant
,,Kossodo power plant - Unit 2,"Ougadougou, Burkina Faso","Ougadougou, Burkina Faso",operating,36,,Société Nationale d'électricité du Burkina,12.251145,-1.575717,Komsilga power plant
,,Komsilga power plant - Unit 3,"Ougadougou, Burkina Faso","Katenga, Burkina Faso",pre-construction,25,,,12.5962,-1.4545,Donsin solar farm
,Solar Power Plant,Donsin solar farm,"Katenga, Burkina Faso","Kaya, Burkina Faso",pre-construction,75,,,13.1003,-1.0834,Kaya solar farm
,,Kaya solar farm,"Kaya, Burkina Faso","Bobo-Dioulasso, Houet Province, Burkina Faso",operating,38,ENGIE,Africa REN,10.701,-4.194,Kodeni solar farm
,,Kodeni solar farm,"Bobo-Dioulasso, Houet Province, Burkina Faso","Kondougou, Boulkiemdé, Burkina Faso",construction,20,,Ministry of Energy (Burkina Faso),12.2521,-2.3598,Koudougou solar farm
,,Koudougou solar farm,"Kondougou, Boulkiemdé, Burkina Faso","Koupéla, Burkina Faso",announced,75,,,12.1723,-0.3427,Koupéla solar farm
,,Koupéla solar farm,"Koupéla, Burkina Faso","Matourkou, Burkina Faso",pre-construction,30,,Société Nationale d'électricité du Burkina,11.0853,-4.3716,Matourkou solar farm
,,Matourkou solar farm,"Matourkou, Burkina Faso","Nagréongo, Oubritenga, Burkina Faso",operating,30,GreenYellow,Africa REN; Stoa Infra & Energy; Qair SAS; GreenYellow,12.4853,-1.2448,Nagréongo solar farm
,,Nagréongo solar farm,"Nagréongo, Oubritenga, Burkina Faso","Ouagadougou, Burkina Faso",pre-construction,150,,,12.4143,-1.5152,Ouagadougou solar farm
,,Ouagadougou solar farm,"Ouagadougou, Burkina Faso","Pâ, Pâ Department, Balé, Burkina Faso",operating,30,,Urbasolar SAS,11.6581,-3.0541,Pâ Solar Mouhon solar farm
,,Pâ Solar Mouhon solar farm,"Pâ, Pâ Department, Balé, Burkina Faso","Ouagadougou, Kadiogo, Burkina Faso",pre-construction,42,,Ministry of Energy (Burkina Faso),12.4245,-1.4835,Yeleen solar farm
,,Yeleen solar farm - Ougadouou,"Ouagadougou, Kadiogo, Burkina Faso","Ouagadougou, Kadiogo, Burkina Faso",operating,37,,Cegelec,12.3079,-1.6367,Zagtouli solar farm
,,Zagtouli solar farm - Unit 1,"Ouagadougou, Kadiogo, Burkina Faso","Zano, Tenkodogo Department, Boulgou, Burkina Faso",operating,24,,Africa Energy Corp ; GreenYellow,11.7022,-0.3702,Zano solar farm
,,Zano solar farm,"Zano, Tenkodogo Department, Boulgou, Burkina Faso","Ouarkay, Mouhoun, Burkina Faso",operating,26.6,Zina Solaire,AMEA Power,12.0644,-3.6333,Zina solar farm
,,Zina solar farm,"Ouarkay, Mouhoun, Burkina Faso","Dedougou, Burkina Faso",announced,18,,,12.4662,-3.4888,Dedougou solar farm
,,Dedougou solar farm,"Dedougou, Burkina Faso","Oudalan, Burkina Faso",operating,14.9,,,14.37,0.0763,Essakane solar project
,,Essakane solar project,"Oudalan, Burkina Faso","Dedougou, Burkina Faso",pre-construction,18,,Qair Energy,12.4463,-3.4811,Souri solar farm
,,Souri solar farm,"Dedougou, Burkina Faso","Ouagadougou, Kadiogo, Burkina Faso",operating,13,,Cegelec,12.3079,-1.6367,Zagtouli solar farm
,,Zagtouli solar farm - Unit 2,"Ouagadougou, Kadiogo, Burkina Faso",,,,,,,,
,,,,,,,,,,,
,,,,"Cross Border Location 1: Aplahoué, Kouffo Department, Benin
Cross Border Location 2: Plateaux Region, Togo",cancelled,148,,Benin Electric Community (CEB) [100%],6.9826,1.5593,Adjarala hydroelectric plant
Benin,Hydro Power Plant,Adjarala hydroelectric plant,"Cross Border Location 1: Aplahoué, Kouffo Department, Benin
Cross Border Location 2: Plateaux Region, Togo","Dogo, Kétou, Kétou, Southern Benin, Benin",shelved,128,,,7.5132,2.4413,Ketou-Dogo Bis hydroelectric plant
,,Ketou-Dogo Bis hydroelectric plant,"Dogo, Kétou, Kétou, Southern Benin, Benin","Godomey, Benin, Benin",operating,127,,Benpower SA [100%],6.431224,2.306546,Maria Gleta power station I
,Oil & Gas Power Station,Maria Gleta power station I - Unit 1,"Godomey, Benin, Benin","Maria Gleta, Benin, Benin",shelved,144,,Benpower SA [100%],6.431224,2.306546,Maria Gleta power station II
,,Maria Gleta power station II - Unit 2,"Maria Gleta, Benin, Benin","Pobè, Plateau Department, Benin",operating,25,,Eiffage,7.1003,2.6409,Illoulofin Solar
,Solar Power Plant,Illoulofin Solar - Unit 1,"Pobè, Plateau Department, Benin","Pobè, Plateau Department, Benin",construction,25,,Eiffage,7.1003,2.6409,Illoulofin Solar
,,Illoulofin Solar - Unit 2,"Pobè, Plateau Department, Benin","Illoulofin, Pobe, Plateau, Benin",construction,25,Beninese Electricity Production CO.,Toyota Tsusho Corp,6.9887,2.66,Pobè solar farm
,,Pobè solar farm,"Illoulofin, Pobe, Plateau, Benin","Bohicon, Zou, Benin",announced,15,,GreenYellow,7.1862,2.0602,Bohicon solar farm
,,Bohicon solar farm,"Bohicon, Zou, Benin","Djougou, Donga, Benin",announced,10,,GreenYellow,9.7178,1.6624,Djougou solar farm
,,Djougou solar farm,"Djougou, Donga, Benin","Natitingou, Atakora, Benin",announced,10,,GreenYellow,10.2957,1.3874,Natitingou solar farm
,,Natitingou solar farm,"Natitingou, Atakora, Benin","Parakou, Borgou, Benin",announced,15,,GreenYellow,9.3522,2.5907,Parakou solar farm
,,Parakou solar farm,"Parakou, Borgou, Benin",,,,,,,,
,,,,,,,,,,,
,,,,"Plateaux Region, Togo",operating,66,,Communaute Electrique du Benin,7.424,1.435,Nangbeto hydroelectric plant
Togo,Hydro Power Plant,Nangbeto hydroelectric plant,"Plateaux Region, Togo","Lome, Golfe, Maritime, Togo",operating,65,,ERANOVE [100%],6.155768,1.306281,Kékéli Efficient power plant
,Oil & Gas Powe Station,Kékéli Efficient power plant,"Lome, Golfe, Maritime, Togo","Lomé, Togo",operating,100,,ContourGlobal PLC,6.15684,1.302176,Lomé Contour power station
,,Lomé Contour power station,"Lomé, Togo","Sotouboua, Centrale Region, Togo",pre-construction,390,,ARISE IIP,8.7801,1.0201,ARISE IIP solar farm
,Solar Power Plant,ARISE IIP solar farm,"Sotouboua, Centrale Region, Togo","Dapoang, Savanes, Togo",pre-construction,25,,RESPITE,10.8685,0.1974,Dalwak solar farm
,,Dalwak solar farm,"Dapoang, Savanes, Togo","Dapaong, Tône Prefecture, Savanes Region, Togo",pre-construction,30,,AMEA Power,10.8514,0.0094,Dapaong solar farm
,,Dapaong solar farm,"Dapaong, Tône Prefecture, Savanes Region, Togo","Kozah, Togo",announced,42,,,9.4482,1.2147,Kpalassi Solar Power Station
,,Kpalassi Solar Power Station,"Kozah, Togo","Salimde, Tchaoudjo, Togo",announced,50,,,9.0245,1.2118,Salimde solar farm
,,Salimde solar farm,"Salimde, Tchaoudjo, Togo","Blitta, Centrale Region, Togo",operating,30,Amea Togo Solar,AMEA Power,8.3078,1.0103,Sheikh Mohamed Bin Zayed solar farm
,,Sheikh Mohamed Bin Zayed solar farm,"Blitta, Centrale Region, Togo","Blitta, Centrale Region, Togo",operating,20,Amea Togo Solar,AMEA Power,8.3078,1.0103,Sheikh Mohamed Bin Zayed solar farm
,,Sheikh Mohamed Bin Zayed solar farm,"Blitta, Centrale Region, Togo","Blitta, Centrale Region, Togo",construction,20,Amea Togo Solar,AMEA Power,8.3078,1.0103,Sheikh Mohamed Bin Zayed solar farm
,,Sheikh Mohamed Bin Zayed solar farm,"Blitta, Centrale Region, Togo","Sokodé, Togo",pre-construction,64,Meridiam,Meridiam,8.9956,1.1447,Sokodé solar farm
,,Sokodé solar farm,"Sokodé, Togo","Kara, Kozah, Kara Region, Togo",operating,2.4,,,9.4639,1.2271,Kara Kozah solar project
,,Kara Kozah solar project,"Kara, Kozah, Kara Region, Togo","Maritime Region, Togo",cancelled,24,Benin Electric Community (CEB),Eco Delta Group,6.2064,1.3042,Lomé wind farm
,Wind Power Plant,Lomé wind farm,"Maritime Region, Togo",,,,,,,,
,,,,,,,,,,,
,,,,"Al Jabalian, White Nile State, Sudan",operating,76,,Kenana Sugar Company [100%],13.0743,32.9279,Kenana power station
Sudan,Bioenergy Power Station,Kenana power station - Unit 1,"Al Jabalian, White Nile State, Sudan","Al Gutaina, White Nile State, Sudan	",operating,31,White Nile Sugar Company,Kenana Sugar Company [30%]; other [70%],14.0721,32.4686,White Nile Sugar Factory power station
,,White Nile Sugar Factory power station - Unit 3,"Al Gutaina, White Nile State, Sudan	","Al Gutaina, White Nile State, Sudan	",operating,31,White Nile Sugar Company,Kenana Sugar Company [30%]; other [70%],14.0721,32.4686,White Nile Sugar Factory power station
,,White Nile Sugar Factory power station - Unit 4,"Al Gutaina, White Nile State, Sudan	","Arkyiai, Red Sea State, Sudan","cancelled",300,,National Electricity Corp [100%],19.583333,35.616667,Arkyiai power station
,Coal Power Station,Arkyiai power station - Unit 1,"Arkyiai, Red Sea State, Sudan","Arkyiai, Red Sea State, Sudan","cancelled",300,,National Electricity Corp [100%],19.583333,35.616667,Arkyiai power station
,,Arkyiai power station - Unit 2,"Arkyiai, Red Sea State, Sudan","Merowe, Nile River Basin, Ash Shalal ar Rabia, Northern State, Sudan","operating",1250,Sinohydro (中国水利水电建设股份有限公司),"Ministry of Irrigation and Water Resources [100%]",18.6689,32.0503,Merowe Dam hydroelectric plant
,Hydro Power Plant,Merowe Dam hydroelectric plant,"Merowe, Nile River Basin, Ash Shalal ar Rabia, Northern State, Sudan","Er Roseires, Blue River Basin, Ad Damazin, Blue Nile, Sudan",operating,280,,"Ministry of Irrigation and Water Resources [100%]",11.7981,34.3875,Roseires Dam hydroelectric plant
,,Roseires Dam hydroelectric plant,"Er Roseires, Blue River Basin, Ad Damazin, Blue Nile, Sudan","Rumaylah, Atbarah River Basin, Setit River Basin, Khartoum, Sudan",operating,320,,"Ministry of Irrigation and Water Resources [100%]",14.2767,35.8969,Rumela hydroelectric plant
,,Rumela hydroelectric plant,"Rumaylah, Atbarah River Basin, Setit River Basin, Khartoum, Sudan","Al-Fulah, West Kordofan, Sudan","pre-construction",135,,Sudanese Thermal Power Generating Co Ltd [100.0%],11.712995,28.328845,Al-Fulah power station
,Oil & Gas Power Station,Al-Fulah power station - Unit 1,"Al-Fulah, West Kordofan, Sudan","Al-Fulah, West Kordofan, Sudan","pre-construction",135,,Sudanese Thermal Power Generating Co Ltd [100.0%],11.712995,28.328845,Al-Fulah power station
,,Al-Fulah power station - Unit 2,"Al-Fulah, West Kordofan, Sudan","Al-Fulah, West Kordofan, Sudan","pre-construction",135,,Sudanese Thermal Power Generating Co Ltd [100.0%],11.712995,28.328845,Al-Fulah power station
,,Al-Fulah power station - Unit 3,"Al-Fulah, West Kordofan, Sudan","Al-Fulah, West Kordofan, Sudan",shelved,450,,Sudanese Thermal Power Generating Co Ltd [100.0%],11.712995,28.328845,Al-Fulah power station
,,Al-Fulah power station - CC1-Al Fullah Radifa,"Al-Fulah, West Kordofan, Sudan","Khartoum, Khartoum, Sudan","cancelled",350,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.434073,32.546811,Albagair power station
,,Albagair power station - Unit 1,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan","cancelled",150,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.434073,32.546811,Albagair power station
,,Albagair power station - Unit 2,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan","cancelled",250,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.434073,32.546811,Albagair power station
,,Albagair power station - Unit 3,"Khartoum, Khartoum, Sudan","Al Junaynah, West Darfur, Sudan",operating,8,Sudanese Thermal Power Generating,Sudanese Thermal Power Generating Co Ltd ,13.448166,22.465361,El Geneina Power Plant
,,El Geneina Power Plant - Unit 1,"Al Junaynah, West Darfur, Sudan","Al Junaynah, West Darfur, Sudan",operating,4.8,Sudanese Thermal Power Generating,Sudanese Thermal Power Generating Co Ltd ,13.448166,22.465361,El Geneina Power Plant
,,El Geneina Power Plant - Unit 2,"Al Junaynah, West Darfur, Sudan","Al Junaynah, West Darfur, Sudan",operating,1.6,Sudanese Thermal Power Generating,Sudanese Thermal Power Generating Co Ltd ,13.448166,22.465361,El Geneina Power Plant
,,El Geneina Power Plant - Unit 3,"Al Junaynah, West Darfur, Sudan","Khartoum, Khartoum, Sudan",operating,110,,Sudanese Thermal Power Generating Co Ltd [100%],16.120165,32.691961,Garri 1 Power Plant
,,Garri 1 Power Plant - Unit 1,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,110,,Sudanese Thermal Power Generating Co Ltd [100%],16.120165,32.691961,Garri 1 Power Plant
,,Garri 1 Power Plant - Unit 2,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,110,,Sudanese Thermal Power Generating Co Ltd [100%],16.119496,32.696871,Garri 2 Power Plant
,,Garri 2 Power Plant - Unit 1,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,110,,Sudanese Thermal Power Generating Co Ltd [100%],16.119496,32.696871,Garri 2 Power Plant
,,Garri 2 Power Plant - Unit 2,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan	",construction,187,,Sudanese Thermal Power Generating Co Ltd [100%],16.117383,32.697406,Garri 3 Power Plant
,,Garri 3 Power Plant - Unit 1,"Khartoum, Khartoum, Sudan	","Khartoum, Khartoum, Sudan	",construction,187,,Sudanese Thermal Power Generating Co Ltd [100%],16.117383,32.697406,Garri 3 Power Plant
,,Garri 3 Power Plant - Unit 2,"Khartoum, Khartoum, Sudan	","Khartoum, Khartoum, Sudan	",construction,187,,Sudanese Thermal Power Generating Co Ltd [100%],16.117383,32.697406,Garri 3 Power Plant
,,Garri 3 Power Plant - Unit 3,"Khartoum, Khartoum, Sudan	","Khartoum, Khartoum, Sudan	",shelved,240,,Sudanese Thermal Power Generating Co Ltd [100%],16.117383,32.697406,Garri 3 Power Plant
,,Garri 3 Power Plant - CC,"Khartoum, Khartoum, Sudan	","Khartoum, Khartoum, Sudan",operating,55,,Sudanese Thermal Power Generating Co Ltd [100%],16.117416,32.701705,Garri 4 Power Plant
,,Garri 4 Power Plant - Unit 1,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,55,,Sudanese Thermal Power Generating Co Ltd [100%],16.117416,32.701705,Garri 4 Power Plant
,,Garri 4 Power Plant - Unit 2,"Khartoum, Khartoum, Sudan","Port Saudan, Red Sea, Sudan",operating,150,Karpowership,Karadeniz Holding AŞ [100%],19.609512,37.228398,Karadeniz Powership
,,Karadeniz Powership - Unit 1,"Port Saudan, Red Sea, Sudan","Khartoum, Khartoum, Sudan",operating,257,,Dar Ikhtisas Technologies (Malaysia) Sdn Bhd,15.648236,32.563096,Kilo-X Dit power plant
,,Kilo-X Dit power plant - Unit 1,"Khartoum, Khartoum, Sudan","Rabak, White Nile, Sudan	",operating,125,,Sudanese Thermal Power Generating Co Ltd [100.0%],13.208986,32.823243,Kosti power plant
,,Kosti power plant - Unit 1,"Rabak, White Nile, Sudan	","Rabak, White Nile, Sudan	",operating,125,,Sudanese Thermal Power Generating Co Ltd [100.0%],13.208986,32.823243,Kosti power plant
,,Kosti power plant - Unit 2,"Rabak, White Nile, Sudan	","Rabak, White Nile, Sudan	",operating,125,,Sudanese Thermal Power Generating Co Ltd [100.0%],13.208986,32.823243,Kosti power plant
,,Kosti power plant - Unit 3,"Rabak, White Nile, Sudan	","Rabak, White Nile, Sudan	",operating,125,,Sudanese Thermal Power Generating Co Ltd [100.0%],13.208986,32.823243,Kosti power plant
,,Kosti power plant - Unit 4,"Rabak, White Nile, Sudan	","Khartoum, Khartoum, Sudan",operating,60,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.651704,32.56277,Mahmoud Sharif power station
,,Mahmoud Sharif power station - 02 Jan,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,60,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.651704,32.56277,Mahmoud Sharif power station
,,Mahmoud Sharif power station - 02 Feb,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,100,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.651704,32.56277,Mahmoud Sharif power station
,,Mahmoud Sharif power station - 03 Jan,"Khartoum, Khartoum, Sudan","Khartoum, Khartoum, Sudan",operating,100,,Sudanese Thermal Power Generating Co Ltd [100.0%],15.651704,32.56277,Mahmoud Sharif power station
,,Mahmoud Sharif power station - 03 Feb,"Khartoum, Khartoum, Sudan","Nyala, Nyala, South Darfur, Sudan",operating,30,Sudanese Thermal Power Generating,Sudanese Thermal Power Generating Co Ltd,12.059319,24.899161,New Nyala Power Plant
,,New Nyala Power Plant - Unit 1,"Nyala, Nyala, South Darfur, Sudan","Nyala, South Darfur, Sudan",operating,14,,,12.059319,24.899161,Nyala Power Plant
,,Nyala Power Plant - Unit 1,"Nyala, South Darfur, Sudan","Nyala, South Darfur, Sudan",operating,1.5,,,12.059319,24.899161,Nyala Power Plant
,,Nyala Power Plant - Unit 2,"Nyala, South Darfur, Sudan","Nyala, South Darfur, Sudan",construction,20,,,12.059319,24.899161,Nyala Power Plant
,,Nyala Power Plant - Unit 3,"Nyala, South Darfur, Sudan","Nyala, South Darfur, Sudan",construction,20,,,12.059319,24.899161,Nyala Power Plant
,,Nyala Power Plant - Unit 4,"Nyala, South Darfur, Sudan","Port Sudan, Red Sea, Sudan",operating ,187,,Sudanese Thermal Power Generating Co Ltd [100.0%,19.626296,37.217713,Port Sudan power station
,,Port Sudan power station - Unit 1,"Port Sudan, Red Sea, Sudan","Port Sudan, Red Sea, Sudan",announced,500,,Sudanese Thermal Power Generating Co Ltd [100.0%,19.626296,37.217713,Port Sudan power station
,,Port Sudan power station - Unit 2,"Port Sudan, Red Sea, Sudan","Port Sudan, Red Sea, Sudan",announced,500,,Sudanese Thermal Power Generating Co Ltd [100.0%,19.626296,37.217713,Port Sudan power station
,,Port Sudan power station - Unit 3,"Port Sudan, Red Sea, Sudan","Port Sudan, Red Sea, Sudan",operating ,187,,Sudanese Thermal Power Generating Co Ltd [100.0%,19.626296,37.217713,Port Sudan power station
,,Port Sudan power station - 01 Feb,"Port Sudan, Red Sea, Sudan","Port Sudan, Red Sea, Sudan",construction,170,,Sudanese Thermal Power Generating Co Ltd [100.0%,19.626296,37.217713,Port Sudan power station
,,Port Sudan power station - 01 Mar,"Port Sudan, Red Sea, Sudan","Ad Da'ein, East Darfur State, Sudan",operating,5.4,,,11.4548,26.2188,Ad Da'Ein solar project
,Solar Power Plant,Ad Da'Ein solar project,"Ad Da'ein, East Darfur State, Sudan","Al Fasher, North Darfur State, Sudan",operating,5.6,,,13.6703,25.463,Al Fasher solar project
,,Al Fasher solar project,"Al Fasher, North Darfur State, Sudan","Khartoum, Sudan",shelved,10,,Ministry of Water Resources and Electricity (Sudan),15.6441,32.484,Khartoum Solar Power Project
